service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25904946,1,1,1,1,1,0,0,20200227,20200327
25904940,1,1,1,1,1,0,0,20200227,20200327
25904934,1,1,1,1,1,0,0,20200227,20200327
25904928,1,1,1,1,1,0,0,20200227,20200327
25905232,0,0,0,0,0,0,0,20200115,20201231
25905209,0,0,0,0,0,0,0,20200115,20201231
25904563,0,0,0,0,0,0,1,20200119,20200405
25905215,0,0,0,0,0,0,0,20200115,20201231
25905213,0,0,0,0,0,0,0,20200115,20201231
25905236,0,0,0,0,0,0,0,20200115,20201231
25905231,0,0,0,0,0,0,0,20200115,20201231
25905224,0,0,0,0,0,0,0,20200115,20201231
25905242,0,0,0,0,0,1,0,20200118,20200404
25905281,0,0,0,0,0,1,0,20200118,20200404
25905275,0,0,0,0,0,1,0,20200118,20200404
25905287,0,0,0,0,0,1,0,20200118,20200404
25905269,0,0,0,0,0,1,0,20200118,20200404
25904581,0,0,0,0,0,0,1,20200119,20200405
25904611,0,0,0,0,0,0,1,20200119,20200405
25904593,0,0,0,0,0,0,1,20200119,20200405
25904602,0,0,0,0,0,0,1,20200119,20200405
25904670,1,1,1,1,1,0,0,20200224,20200226
25904677,1,1,1,1,1,0,0,20200224,20200226
25904684,1,1,1,1,1,0,0,20200224,20200226
25904873,1,1,1,1,1,0,0,20200224,20200226
25904775,1,1,1,1,1,0,0,20200224,20200226
25904796,1,1,1,1,1,0,0,20200224,20200226
25904810,1,1,1,1,1,0,0,20200224,20200226
25904817,1,1,1,1,1,0,0,20200224,20200226
25905237,0,0,0,0,0,0,0,20200115,20201231
25905305,0,0,0,0,0,1,0,20200118,20200404
25904632,0,0,0,0,0,0,1,20200119,20200405
25904557,0,0,0,0,0,0,1,20200119,20200405
25905210,0,0,0,0,0,0,0,20200115,20201231
25904590,0,0,0,0,0,0,1,20200119,20200405
25904608,0,0,0,0,0,0,1,20200119,20200405
25904951,1,1,1,1,1,0,0,20200115,20200221
25904952,1,1,1,1,1,0,0,20200227,20200327
25905217,0,0,0,0,0,0,0,20200115,20201231
25905219,0,0,0,0,0,0,0,20200115,20201231
25905227,0,0,0,0,0,0,0,20200115,20201231
25905278,0,0,0,0,0,1,0,20200118,20200404
25904572,0,0,0,0,0,0,1,20200119,20200405
25904584,0,0,0,0,0,0,1,20200119,20200405
25904691,1,1,1,1,1,0,0,20200224,20200226
25904698,1,1,1,1,1,0,0,20200224,20200226
25904824,1,1,1,1,1,0,0,20200224,20200226
25904705,1,1,1,1,1,0,0,20200224,20200226
25904754,1,1,1,1,1,0,0,20200224,20200226
25904838,1,1,1,1,1,0,0,20200224,20200226
25904845,1,1,1,1,1,0,0,20200224,20200226
25904859,1,1,1,1,1,0,0,20200224,20200226
25904789,1,1,1,1,1,0,0,20200224,20200226
25904957,1,1,1,1,1,0,0,20200115,20200221
25904969,1,1,1,1,1,0,0,20200115,20200221
25904963,1,1,1,1,1,0,0,20200115,20200221
25904964,1,1,1,1,1,0,0,20200227,20200327
25904970,1,1,1,1,1,0,0,20200227,20200327
25904958,1,1,1,1,1,0,0,20200227,20200327
25905248,0,0,0,0,0,1,0,20200118,20200404
25905254,0,0,0,0,0,1,0,20200118,20200404
25904747,1,1,1,1,1,0,0,20200224,20200226
25904712,1,1,1,1,1,0,0,20200224,20200226
25904719,1,1,1,1,1,0,0,20200224,20200226
25904726,1,1,1,1,1,0,0,20200224,20200226
25904782,1,1,1,1,1,0,0,20200224,20200226
25905228,0,0,0,0,0,0,0,20200115,20201231
25905225,0,0,0,0,0,0,0,20200115,20201231
25905299,0,0,0,0,0,1,0,20200118,20200404
25904617,0,0,0,0,0,0,1,20200119,20200405
25904596,0,0,0,0,0,0,1,20200119,20200405
25904626,0,0,0,0,0,0,1,20200119,20200405
25904569,0,0,0,0,0,0,1,20200119,20200405
25904880,1,1,1,1,1,0,0,20200224,20200226
25904987,1,1,1,1,1,0,0,20200115,20200221
25904988,1,1,1,1,1,0,0,20200227,20200327
25904975,1,1,1,1,1,0,0,20200115,20200221
25904976,1,1,1,1,1,0,0,20200227,20200327
25905222,0,0,0,0,0,0,0,20200115,20201231
25905216,0,0,0,0,0,0,0,20200115,20201231
25905257,0,0,0,0,0,1,0,20200118,20200404
25905260,0,0,0,0,0,1,0,20200118,20200404
25905251,0,0,0,0,0,1,0,20200118,20200404
25904740,1,1,1,1,1,0,0,20200224,20200226
25904761,1,1,1,1,1,0,0,20200224,20200226
25905226,0,0,0,0,0,0,0,20200115,20201231
25905220,0,0,0,0,0,0,0,20200115,20201231
25905272,0,0,0,0,0,1,0,20200118,20200404
25905293,0,0,0,0,0,1,0,20200118,20200404
25904578,0,0,0,0,0,0,1,20200119,20200405
25904587,0,0,0,0,0,0,1,20200119,20200405
25904620,0,0,0,0,0,0,1,20200119,20200405
25904803,1,1,1,1,1,0,0,20200224,20200226
25904831,1,1,1,1,1,0,0,20200224,20200226
25904981,1,1,1,1,1,0,0,20200115,20200221
25904999,1,1,1,1,1,0,0,20200115,20200221
25905011,1,1,1,1,1,0,0,20200115,20200221
25905023,1,1,1,1,1,0,0,20200115,20200221
25905035,1,1,1,1,1,0,0,20200115,20200221
25905065,1,1,1,1,1,0,0,20200115,20200221
25905059,1,1,1,1,1,0,0,20200115,20200221
25905089,1,1,1,1,1,0,0,20200115,20200221
25905090,1,1,1,1,1,0,0,20200227,20200327
25905060,1,1,1,1,1,0,0,20200227,20200327
25905066,1,1,1,1,1,0,0,20200227,20200327
25905036,1,1,1,1,1,0,0,20200227,20200327
25905024,1,1,1,1,1,0,0,20200227,20200327
25905012,1,1,1,1,1,0,0,20200227,20200327
25905000,1,1,1,1,1,0,0,20200227,20200327
25904982,1,1,1,1,1,0,0,20200227,20200327
25904993,1,1,1,1,1,0,0,20200115,20200221
25904994,1,1,1,1,1,0,0,20200227,20200327
25905218,0,0,0,0,0,0,0,20200115,20201231
25905214,0,0,0,0,0,0,0,20200115,20201231
25904599,0,0,0,0,0,0,1,20200119,20200405
25904605,0,0,0,0,0,0,1,20200119,20200405
25905005,1,1,1,1,1,0,0,20200115,20200221
25905029,1,1,1,1,1,0,0,20200115,20200221
25905030,1,1,1,1,1,0,0,20200227,20200327
25905006,1,1,1,1,1,0,0,20200227,20200327
25905221,0,0,0,0,0,0,0,20200115,20201231
25905263,0,0,0,0,0,1,0,20200118,20200404
25905266,0,0,0,0,0,1,0,20200118,20200404
25904768,1,1,1,1,1,0,0,20200224,20200226
25904733,1,1,1,1,1,0,0,20200224,20200226
25905223,0,0,0,0,0,0,0,20200115,20201231
25905107,1,1,1,1,1,0,0,20200115,20200221
25905071,1,1,1,1,1,0,0,20200115,20200221
25905077,1,1,1,1,1,0,0,20200115,20200221
25905083,1,1,1,1,1,0,0,20200115,20200221
25905101,1,1,1,1,1,0,0,20200115,20200221
25905053,1,1,1,1,1,0,0,20200115,20200221
25905047,1,1,1,1,1,0,0,20200115,20200221
25905048,1,1,1,1,1,0,0,20200227,20200327
25905054,1,1,1,1,1,0,0,20200227,20200327
25905102,1,1,1,1,1,0,0,20200227,20200327
25905084,1,1,1,1,1,0,0,20200227,20200327
25905078,1,1,1,1,1,0,0,20200227,20200327
25905072,1,1,1,1,1,0,0,20200227,20200327
25905108,1,1,1,1,1,0,0,20200227,20200327
25905095,1,1,1,1,1,0,0,20200115,20200221
25905096,1,1,1,1,1,0,0,20200227,20200327
25905229,0,0,0,0,0,0,0,20200115,20201231
25905230,0,0,0,0,0,0,0,20200115,20201231
25905290,0,0,0,0,0,1,0,20200118,20200404
25904866,1,1,1,1,1,0,0,20200224,20200226
25904852,1,1,1,1,1,0,0,20200224,20200226
25905234,0,0,0,0,0,0,0,20200115,20201231
25905235,0,0,0,0,0,0,0,20200115,20201231
25905238,0,0,0,0,0,0,0,20200115,20201231
25905113,1,1,1,1,1,0,0,20200115,20200221
25905114,1,1,1,1,1,0,0,20200227,20200327
25905119,1,1,1,1,1,0,0,20200115,20200221
25905120,1,1,1,1,1,0,0,20200227,20200327
25920186,1,1,1,1,1,0,0,20200115,20200221
25920192,1,1,1,1,1,0,0,20200115,20200221
25920198,1,1,1,1,1,0,0,20200224,20200226
25920205,1,1,1,1,1,0,0,20200224,20200226
25920193,1,1,1,1,1,0,0,20200227,20200327
25920187,1,1,1,1,1,0,0,20200227,20200327
25920180,1,1,1,1,1,0,0,20200115,20200221
25920181,1,1,1,1,1,0,0,20200227,20200327
25884715,0,0,0,0,0,1,0,20200118,20200404
25884710,0,0,0,0,0,0,0,20200115,20201231
25884718,0,0,0,0,0,1,0,20200118,20200404
25884814,0,0,0,0,0,1,0,20200118,20200404
25883958,0,0,0,0,0,0,1,20200119,20200405
25884039,0,0,0,0,0,0,1,20200119,20200405
25884376,1,1,1,1,1,0,0,20200115,20200221
25884562,1,1,1,1,1,0,0,20200115,20200221
25884100,1,1,1,1,1,0,0,20200224,20200226
25884563,1,1,1,1,1,0,0,20200227,20200327
25884377,1,1,1,1,1,0,0,20200227,20200327
25884721,0,0,0,0,0,1,0,20200118,20200404
25884033,0,0,0,0,0,0,1,20200119,20200405
25884678,0,0,0,0,0,0,0,20200115,20201231
25884683,0,0,0,0,0,0,0,20200115,20201231
25884724,0,0,0,0,0,1,0,20200118,20200404
25884727,0,0,0,0,0,1,0,20200118,20200404
25883967,0,0,0,0,0,0,1,20200119,20200405
25883976,0,0,0,0,0,0,1,20200119,20200405
25884382,1,1,1,1,1,0,0,20200115,20200221
25884383,1,1,1,1,1,0,0,20200227,20200327
25883961,0,0,0,0,0,0,1,20200119,20200405
25884107,1,1,1,1,1,0,0,20200224,20200226
25884679,0,0,0,0,0,0,0,20200115,20201231
25884736,0,0,0,0,0,1,0,20200118,20200404
25884388,1,1,1,1,1,0,0,20200115,20200221
25884389,1,1,1,1,1,0,0,20200227,20200327
25884114,1,1,1,1,1,0,0,20200224,20200226
25884680,0,0,0,0,0,0,0,20200115,20201231
25884394,1,1,1,1,1,0,0,20200115,20200221
25884395,1,1,1,1,1,0,0,20200227,20200327
25884693,0,0,0,0,0,0,0,20200115,20201231
25884730,0,0,0,0,0,1,0,20200118,20200404
25884733,0,0,0,0,0,1,0,20200118,20200404
25884805,0,0,0,0,0,1,0,20200118,20200404
25884811,0,0,0,0,0,1,0,20200118,20200404
25884036,0,0,0,0,0,0,1,20200119,20200405
25884042,0,0,0,0,0,0,1,20200119,20200405
25883955,0,0,0,0,0,0,1,20200119,20200405
25883964,0,0,0,0,0,0,1,20200119,20200405
25883970,0,0,0,0,0,0,1,20200119,20200405
25883991,0,0,0,0,0,0,1,20200119,20200405
25884027,0,0,0,0,0,0,1,20200119,20200405
25884030,0,0,0,0,0,0,1,20200119,20200405
25884121,1,1,1,1,1,0,0,20200224,20200226
25884707,0,0,0,0,0,0,0,20200115,20201231
25884681,0,0,0,0,0,0,0,20200115,20201231
25884701,0,0,0,0,0,0,0,20200115,20201231
25884784,0,0,0,0,0,1,0,20200118,20200404
25884015,0,0,0,0,0,0,1,20200119,20200405
25884400,1,1,1,1,1,0,0,20200115,20200221
25884401,1,1,1,1,1,0,0,20200227,20200327
25884128,1,1,1,1,1,0,0,20200224,20200226
25884682,0,0,0,0,0,0,0,20200115,20201231
25884706,0,0,0,0,0,0,0,20200115,20201231
25884757,0,0,0,0,0,1,0,20200118,20200404
25884406,1,1,1,1,1,0,0,20200115,20200221
25884407,1,1,1,1,1,0,0,20200227,20200327
25884135,1,1,1,1,1,0,0,20200224,20200226
25884198,1,1,1,1,1,0,0,20200224,20200226
25884698,0,0,0,0,0,0,0,20200115,20201231
25884739,0,0,0,0,0,1,0,20200118,20200404
25884745,0,0,0,0,0,1,0,20200118,20200404
25884412,1,1,1,1,1,0,0,20200115,20200221
25884149,1,1,1,1,1,0,0,20200224,20200226
25884413,1,1,1,1,1,0,0,20200227,20200327
25884142,1,1,1,1,1,0,0,20200224,20200226
25884418,1,1,1,1,1,0,0,20200115,20200221
25884419,1,1,1,1,1,0,0,20200227,20200327
25884742,0,0,0,0,0,1,0,20200118,20200404
25884691,0,0,0,0,0,0,0,20200115,20201231
25884685,0,0,0,0,0,0,0,20200115,20201231
25884687,0,0,0,0,0,0,0,20200115,20201231
25883973,0,0,0,0,0,0,1,20200119,20200405
25884684,0,0,0,0,0,0,0,20200115,20201231
25884514,1,1,1,1,1,0,0,20200115,20200221
25884424,1,1,1,1,1,0,0,20200115,20200221
25884454,1,1,1,1,1,0,0,20200115,20200221
25884466,1,1,1,1,1,0,0,20200115,20200221
25884163,1,1,1,1,1,0,0,20200224,20200226
25884467,1,1,1,1,1,0,0,20200227,20200327
25884455,1,1,1,1,1,0,0,20200227,20200327
25884425,1,1,1,1,1,0,0,20200227,20200327
25884515,1,1,1,1,1,0,0,20200227,20200327
25884156,1,1,1,1,1,0,0,20200224,20200226
25884430,1,1,1,1,1,0,0,20200115,20200221
25884205,1,1,1,1,1,0,0,20200224,20200226
25884219,1,1,1,1,1,0,0,20200224,20200226
25884431,1,1,1,1,1,0,0,20200227,20200327
25884748,0,0,0,0,0,1,0,20200118,20200404
25884709,0,0,0,0,0,0,0,20200115,20201231
25884689,0,0,0,0,0,0,0,20200115,20201231
25884021,0,0,0,0,0,0,1,20200119,20200405
25883997,0,0,0,0,0,0,1,20200119,20200405
25883979,0,0,0,0,0,0,1,20200119,20200405
25883985,0,0,0,0,0,0,1,20200119,20200405
25884690,0,0,0,0,0,0,0,20200115,20201231
25884686,0,0,0,0,0,0,0,20200115,20201231
25884705,0,0,0,0,0,0,0,20200115,20201231
25884000,0,0,0,0,0,0,1,20200119,20200405
25884448,1,1,1,1,1,0,0,20200115,20200221
25884436,1,1,1,1,1,0,0,20200115,20200221
25884478,1,1,1,1,1,0,0,20200115,20200221
25884226,1,1,1,1,1,0,0,20200224,20200226
25884479,1,1,1,1,1,0,0,20200227,20200327
25884437,1,1,1,1,1,0,0,20200227,20200327
25884449,1,1,1,1,1,0,0,20200227,20200327
25884751,0,0,0,0,0,1,0,20200118,20200404
25884760,0,0,0,0,0,1,0,20200118,20200404
25884799,0,0,0,0,0,1,0,20200118,20200404
25883982,0,0,0,0,0,0,1,20200119,20200405
25884006,0,0,0,0,0,0,1,20200119,20200405
25884191,1,1,1,1,1,0,0,20200224,20200226
25884170,1,1,1,1,1,0,0,20200224,20200226
25884502,1,1,1,1,1,0,0,20200115,20200221
25884442,1,1,1,1,1,0,0,20200115,20200221
25884177,1,1,1,1,1,0,0,20200224,20200226
25884233,1,1,1,1,1,0,0,20200224,20200226
25884268,1,1,1,1,1,0,0,20200224,20200226
25884443,1,1,1,1,1,0,0,20200227,20200327
25884503,1,1,1,1,1,0,0,20200227,20200327
25884754,0,0,0,0,0,1,0,20200118,20200404
25884688,0,0,0,0,0,0,0,20200115,20201231
25884775,0,0,0,0,0,1,0,20200118,20200404
25884778,0,0,0,0,0,1,0,20200118,20200404
25884692,0,0,0,0,0,0,0,20200115,20201231
25884802,0,0,0,0,0,1,0,20200118,20200404
25884790,0,0,0,0,0,1,0,20200118,20200404
25883988,0,0,0,0,0,0,1,20200119,20200405
25883994,0,0,0,0,0,0,1,20200119,20200405
25884184,1,1,1,1,1,0,0,20200224,20200226
25884460,1,1,1,1,1,0,0,20200115,20200221
25884461,1,1,1,1,1,0,0,20200227,20200327
25884697,0,0,0,0,0,0,0,20200115,20201231
25884694,0,0,0,0,0,0,0,20200115,20201231
25884763,0,0,0,0,0,1,0,20200118,20200404
25884766,0,0,0,0,0,1,0,20200118,20200404
25884712,0,0,0,0,0,1,0,20200118,20200404
25884817,0,0,0,0,0,1,0,20200118,20200404
25884024,0,0,0,0,0,0,1,20200119,20200405
25884472,1,1,1,1,1,0,0,20200115,20200221
25884473,1,1,1,1,1,0,0,20200227,20200327
25884700,0,0,0,0,0,0,0,20200115,20201231
25884769,0,0,0,0,0,1,0,20200118,20200404
25884212,1,1,1,1,1,0,0,20200224,20200226
25884772,0,0,0,0,0,1,0,20200118,20200404
25884781,0,0,0,0,0,1,0,20200118,20200404
25884787,0,0,0,0,0,1,0,20200118,20200404
25884793,0,0,0,0,0,1,0,20200118,20200404
25884009,0,0,0,0,0,0,1,20200119,20200405
25884003,0,0,0,0,0,0,1,20200119,20200405
25884695,0,0,0,0,0,0,0,20200115,20201231
25884696,0,0,0,0,0,0,0,20200115,20201231
25884796,0,0,0,0,0,1,0,20200118,20200404
25884484,1,1,1,1,1,0,0,20200115,20200221
25884485,1,1,1,1,1,0,0,20200227,20200327
25884490,1,1,1,1,1,0,0,20200115,20200221
25884491,1,1,1,1,1,0,0,20200227,20200327
25884240,1,1,1,1,1,0,0,20200224,20200226
25884496,1,1,1,1,1,0,0,20200115,20200221
25884497,1,1,1,1,1,0,0,20200227,20200327
25884702,0,0,0,0,0,0,0,20200115,20201231
25884012,0,0,0,0,0,0,1,20200119,20200405
25884018,0,0,0,0,0,0,1,20200119,20200405
25884247,1,1,1,1,1,0,0,20200224,20200226
25884699,0,0,0,0,0,0,0,20200115,20201231
25884254,1,1,1,1,1,0,0,20200224,20200226
25884508,1,1,1,1,1,0,0,20200115,20200221
25884509,1,1,1,1,1,0,0,20200227,20200327
25884261,1,1,1,1,1,0,0,20200224,20200226
25884520,1,1,1,1,1,0,0,20200115,20200221
25884521,1,1,1,1,1,0,0,20200227,20200327
25884275,1,1,1,1,1,0,0,20200224,20200226
25884703,0,0,0,0,0,0,0,20200115,20201231
25884526,1,1,1,1,1,0,0,20200115,20200221
25884527,1,1,1,1,1,0,0,20200227,20200327
25884282,1,1,1,1,1,0,0,20200224,20200226
25884704,0,0,0,0,0,0,0,20200115,20201231
25884532,1,1,1,1,1,0,0,20200115,20200221
25884533,1,1,1,1,1,0,0,20200227,20200327
25884289,1,1,1,1,1,0,0,20200224,20200226
25884538,1,1,1,1,1,0,0,20200115,20200221
25884539,1,1,1,1,1,0,0,20200227,20200327
25884556,1,1,1,1,1,0,0,20200115,20200221
25884296,1,1,1,1,1,0,0,20200224,20200226
25884557,1,1,1,1,1,0,0,20200227,20200327
25884544,1,1,1,1,1,0,0,20200115,20200221
25884545,1,1,1,1,1,0,0,20200227,20200327
25884303,1,1,1,1,1,0,0,20200224,20200226
25884370,1,1,1,1,1,0,0,20200115,20200221
25884550,1,1,1,1,1,0,0,20200115,20200221
25884568,1,1,1,1,1,0,0,20200115,20200221
25884310,1,1,1,1,1,0,0,20200224,20200226
25884371,1,1,1,1,1,0,0,20200227,20200327
25884569,1,1,1,1,1,0,0,20200227,20200327
25884551,1,1,1,1,1,0,0,20200227,20200327
25884317,1,1,1,1,1,0,0,20200224,20200226
25884093,1,1,1,1,1,0,0,20200224,20200226
25884331,1,1,1,1,1,0,0,20200224,20200226
25884711,0,0,0,0,0,0,0,20200115,20201231
25884677,0,0,0,0,0,0,0,20200115,20201231
25884808,0,0,0,0,0,1,0,20200118,20200404
25884708,0,0,0,0,0,0,0,20200115,20201231
25884324,1,1,1,1,1,0,0,20200224,20200226
25872221,0,0,0,0,0,1,0,20200118,20200404
25871411,0,0,0,0,0,0,1,20200119,20200405
25871873,1,1,1,1,1,0,0,20200115,20200221
25871537,1,1,1,1,1,0,0,20200224,20200226
25871874,1,1,1,1,1,0,0,20200227,20200327
25871879,1,1,1,1,1,0,0,20200115,20200221
25871891,1,1,1,1,1,0,0,20200115,20200221
25871897,1,1,1,1,1,0,0,20200115,20200221
25872236,0,0,0,0,0,1,0,20200118,20200404
25871544,1,1,1,1,1,0,0,20200224,20200226
25871551,1,1,1,1,1,0,0,20200224,20200226
25871898,1,1,1,1,1,0,0,20200227,20200327
25871892,1,1,1,1,1,0,0,20200227,20200327
25871880,1,1,1,1,1,0,0,20200227,20200327
25871885,1,1,1,1,1,0,0,20200115,20200221
25872191,0,0,0,0,0,0,0,20200115,20201231
25872224,0,0,0,0,0,1,0,20200118,20200404
25872230,0,0,0,0,0,1,0,20200118,20200404
25871558,1,1,1,1,1,0,0,20200224,20200226
25871565,1,1,1,1,1,0,0,20200224,20200226
25871886,1,1,1,1,1,0,0,20200227,20200327
25872188,0,0,0,0,0,0,0,20200115,20201231
25872227,0,0,0,0,0,1,0,20200118,20200404
25871414,0,0,0,0,0,0,1,20200119,20200405
25871426,0,0,0,0,0,0,1,20200119,20200405
25872189,0,0,0,0,0,0,0,20200115,20201231
25871423,0,0,0,0,0,0,1,20200119,20200405
25871903,1,1,1,1,1,0,0,20200115,20200221
25871909,1,1,1,1,1,0,0,20200115,20200221
25872210,0,0,0,0,0,0,0,20200115,20201231
25871572,1,1,1,1,1,0,0,20200224,20200226
25871579,1,1,1,1,1,0,0,20200224,20200226
25871910,1,1,1,1,1,0,0,20200227,20200327
25871904,1,1,1,1,1,0,0,20200227,20200327
25872233,0,0,0,0,0,1,0,20200118,20200404
25871417,0,0,0,0,0,0,1,20200119,20200405
25871420,0,0,0,0,0,0,1,20200119,20200405
25872190,0,0,0,0,0,0,0,20200115,20201231
25871663,1,1,1,1,1,0,0,20200224,20200226
25871915,1,1,1,1,1,0,0,20200115,20200221
25871916,1,1,1,1,1,0,0,20200227,20200327
25871468,0,0,0,0,0,0,1,20200119,20200405
25871586,1,1,1,1,1,0,0,20200224,20200226
25871927,1,1,1,1,1,0,0,20200115,20200221
25871975,1,1,1,1,1,0,0,20200115,20200221
25871976,1,1,1,1,1,0,0,20200227,20200327
25871928,1,1,1,1,1,0,0,20200227,20200327
25871921,1,1,1,1,1,0,0,20200115,20200221
25871922,1,1,1,1,1,0,0,20200227,20200327
25871593,1,1,1,1,1,0,0,20200224,20200226
25872192,0,0,0,0,0,0,0,20200115,20201231
25871600,1,1,1,1,1,0,0,20200224,20200226
25871768,1,1,1,1,1,0,0,20200224,20200226
25871775,1,1,1,1,1,0,0,20200224,20200226
25872193,0,0,0,0,0,0,0,20200115,20201231
25872077,1,1,1,1,1,0,0,20200115,20200221
25871987,1,1,1,1,1,0,0,20200115,20200221
25872047,1,1,1,1,1,0,0,20200115,20200221
25871933,1,1,1,1,1,0,0,20200115,20200221
25871712,1,1,1,1,1,0,0,20200224,20200226
25871719,1,1,1,1,1,0,0,20200224,20200226
25871934,1,1,1,1,1,0,0,20200227,20200327
25872048,1,1,1,1,1,0,0,20200227,20200327
25871988,1,1,1,1,1,0,0,20200227,20200327
25872078,1,1,1,1,1,0,0,20200227,20200327
25871939,1,1,1,1,1,0,0,20200115,20200221
25872239,0,0,0,0,0,1,0,20200118,20200404
25871940,1,1,1,1,1,0,0,20200227,20200327
25872242,0,0,0,0,0,1,0,20200118,20200404
25871441,0,0,0,0,0,0,1,20200119,20200405
25871429,0,0,0,0,0,0,1,20200119,20200405
25871740,1,1,1,1,1,0,0,20200224,20200226
25871607,1,1,1,1,1,0,0,20200224,20200226
25871677,1,1,1,1,1,0,0,20200224,20200226
25872195,0,0,0,0,0,0,0,20200115,20201231
25872245,0,0,0,0,0,1,0,20200118,20200404
25872272,0,0,0,0,0,1,0,20200118,20200404
25871432,0,0,0,0,0,0,1,20200119,20200405
25871614,1,1,1,1,1,0,0,20200224,20200226
25872194,0,0,0,0,0,0,0,20200115,20201231
25871945,1,1,1,1,1,0,0,20200115,20200221
25871957,1,1,1,1,1,0,0,20200115,20200221
25871958,1,1,1,1,1,0,0,20200227,20200327
25871946,1,1,1,1,1,0,0,20200227,20200327
25871435,0,0,0,0,0,0,1,20200119,20200405
25871621,1,1,1,1,1,0,0,20200224,20200226
25871649,1,1,1,1,1,0,0,20200224,20200226
25871951,1,1,1,1,1,0,0,20200115,20200221
25871963,1,1,1,1,1,0,0,20200115,20200221
25871964,1,1,1,1,1,0,0,20200227,20200327
25871952,1,1,1,1,1,0,0,20200227,20200327
25872196,0,0,0,0,0,0,0,20200115,20201231
25871438,0,0,0,0,0,0,1,20200119,20200405
25871656,1,1,1,1,1,0,0,20200224,20200226
25871628,1,1,1,1,1,0,0,20200224,20200226
25872199,0,0,0,0,0,0,0,20200115,20201231
25872209,0,0,0,0,0,0,0,20200115,20201231
25872248,0,0,0,0,0,1,0,20200118,20200404
25872251,0,0,0,0,0,1,0,20200118,20200404
25872284,0,0,0,0,0,1,0,20200118,20200404
25872257,0,0,0,0,0,1,0,20200118,20200404
25871447,0,0,0,0,0,0,1,20200119,20200405
25871477,0,0,0,0,0,0,1,20200119,20200405
25872089,1,1,1,1,1,0,0,20200115,20200221
25872197,0,0,0,0,0,0,0,20200115,20201231
25872293,0,0,0,0,0,1,0,20200118,20200404
25871450,0,0,0,0,0,0,1,20200119,20200405
25871444,0,0,0,0,0,0,1,20200119,20200405
25871459,0,0,0,0,0,0,1,20200119,20200405
25871465,0,0,0,0,0,0,1,20200119,20200405
25871489,0,0,0,0,0,0,1,20200119,20200405
25872090,1,1,1,1,1,0,0,20200227,20200327
25871635,1,1,1,1,1,0,0,20200224,20200226
25872254,0,0,0,0,0,1,0,20200118,20200404
25871796,1,1,1,1,1,0,0,20200224,20200226
25871642,1,1,1,1,1,0,0,20200224,20200226
25872198,0,0,0,0,0,0,0,20200115,20201231
25871993,1,1,1,1,1,0,0,20200115,20200221
25871999,1,1,1,1,1,0,0,20200115,20200221
25871969,1,1,1,1,1,0,0,20200115,20200221
25871970,1,1,1,1,1,0,0,20200227,20200327
25872000,1,1,1,1,1,0,0,20200227,20200327
25871994,1,1,1,1,1,0,0,20200227,20200327
25872202,0,0,0,0,0,0,0,20200115,20201231
25872260,0,0,0,0,0,1,0,20200118,20200404
25871453,0,0,0,0,0,0,1,20200119,20200405
25871474,0,0,0,0,0,0,1,20200119,20200405
25872200,0,0,0,0,0,0,0,20200115,20201231
25872263,0,0,0,0,0,1,0,20200118,20200404
25872296,0,0,0,0,0,1,0,20200118,20200404
25871456,0,0,0,0,0,0,1,20200119,20200405
25871462,0,0,0,0,0,0,1,20200119,20200405
25872201,0,0,0,0,0,0,0,20200115,20201231
25871981,1,1,1,1,1,0,0,20200115,20200221
25871684,1,1,1,1,1,0,0,20200224,20200226
25871691,1,1,1,1,1,0,0,20200224,20200226
25871982,1,1,1,1,1,0,0,20200227,20200327
25872083,1,1,1,1,1,0,0,20200115,20200221
25872266,0,0,0,0,0,1,0,20200118,20200404
25872275,0,0,0,0,0,1,0,20200118,20200404
25872281,0,0,0,0,0,1,0,20200118,20200404
25871471,0,0,0,0,0,0,1,20200119,20200405
25872084,1,1,1,1,1,0,0,20200227,20200327
25871670,1,1,1,1,1,0,0,20200224,20200226
25872041,1,1,1,1,1,0,0,20200115,20200221
25872042,1,1,1,1,1,0,0,20200227,20200327
25872287,0,0,0,0,0,1,0,20200118,20200404
25872269,0,0,0,0,0,1,0,20200118,20200404
25872203,0,0,0,0,0,0,0,20200115,20201231
25872204,0,0,0,0,0,0,0,20200115,20201231
25872278,0,0,0,0,0,1,0,20200118,20200404
25871782,1,1,1,1,1,0,0,20200224,20200226
25871747,1,1,1,1,1,0,0,20200224,20200226
25872005,1,1,1,1,1,0,0,20200115,20200221
25872011,1,1,1,1,1,0,0,20200115,20200221
25872012,1,1,1,1,1,0,0,20200227,20200327
25872006,1,1,1,1,1,0,0,20200227,20200327
25871698,1,1,1,1,1,0,0,20200224,20200226
25871705,1,1,1,1,1,0,0,20200224,20200226
25872205,0,0,0,0,0,0,0,20200115,20201231
25872017,1,1,1,1,1,0,0,20200115,20200221
25872023,1,1,1,1,1,0,0,20200115,20200221
25872024,1,1,1,1,1,0,0,20200227,20200327
25872018,1,1,1,1,1,0,0,20200227,20200327
25872206,0,0,0,0,0,0,0,20200115,20201231
25871483,0,0,0,0,0,0,1,20200119,20200405
25872029,1,1,1,1,1,0,0,20200115,20200221
25872035,1,1,1,1,1,0,0,20200115,20200221
25872036,1,1,1,1,1,0,0,20200227,20200327
25872030,1,1,1,1,1,0,0,20200227,20200327
